item_id,item_geohash,item_category
253032218,,2029
395037369,,12823
171213573,9rgtifa,3487
253034162,,3690
45601031,,1032
171213573,9rgtvr2,3487
393732688,,951
72604245,9ra1lh0,10290
171213573,9rgu6v1,3487
393730177,,12090
179812565,,10290
171213573,9rhb154,3487
393728131,,6481
179813954,,1686
171213573,9rhm2l6,3487
253036907,,10137
72604245,9qspnf2,10290
171213573,9rhmppm,3487
13052749,,2334
96406570,9623h0k,5573
171213573,9rhmtwh,3487
253037816,,198
116444726,,4582
171213573,9rhmuhs,3487
318129101,,12630
179821112,95b9o5q,4657
171213573,9rhrk0o,3487
30698530,,7350
179821112,95b4j3b,4657
171213573,9rlcfbf,3487
393727189,,2443
179821112,95b9oe7,4657
171213573,9rlhbhj,3487
393726301,,6700
179821112,95b9dp2,4657
171213573,9rn9fqe,3487
253038206,,10431
179821112,95bpqvt,4657
171213573,9rnea92,3487
393724909,,3925
179823008,,3064
171213573,9rnewq4,3487
253039877,,9017
72604245,9qkgm7u,10290
171213573,9rnnfhp,3487
393721498,,12090
4560761,,8744
171213573,9roeocd,3487
318124523,,8996
395037645,,13500
171213573,9rr0u9q,3487
318123734,94eb17a,5650
179824487,,2284
171213573,9rr1q0k,3487
266416296,,6648
72604245,957hgeq,10290
171213573,9rrpudr,3487
130530741,,3723
45611774,,10501
171213573,9r6veuc,3487
292892793,,3942
72604245,95ah2i2,10290
53451736,,12090
318123644,,9614
45611903,,8099
53451115,,3064
253042841,,3960
395037933,,2936
53450206,,3723
253043216,,11376
72604245,95f6ige,10290
53447323,,7001
393717940,,10431
395039961,,10012
53446192,,10431
253045928,,7619
45612590,,4778
53438353,,10431
311093202,97v0aqp,4561
179833097,,3064
53435740,,6858
141365535,95rwcto,3487
39504344,,8685
53418676,,12823
393711739,,8099
39505316,,1242
53416906,,11406
318119369,,94
45614003,,12553
53414200,,10431
253049186,,10063
99613688,,11991
53411419,,7393
292892874,,3660
72604245,95f6vge,10290
53407363,,10431
318117665,,198
395055942,,10431
53407246,,8270
253050827,,3064
72604245,95hkbta,10290
53405053,,10544
393709801,,7995
45614852,,11406
53404201,,3321
311093202,95q624s,4561
96406570,9rg2huj,5573
53392492,,8605
278356780,,8870
45615338,,4245
5338810,,12630
393702256,,10431
11644731,,10015
53382385,,2683
318115337,,3397
179842082,,7995
5338132,,8662
292895010,,5273
45619016,,9307
53368969,,11406
318111023,,10120
4561919,,4008
53362891,,5932
39369936,,8376
395061855,,2683
53357170,,8561
86461487,,10015
395066253,,7939
53354764,,7995
117208707,,7033
179854508,,7769
53351602,,10662
11720911,,10431
72604245,95hpof1,10290
53350042,,1892
318107747,9r2swrr,5678
72604245,95jwl3q,10290
53342707,,10431
136637230,,12090
72604245,95lk3fg,10290
53338546,,4245
253060910,,12919
4562708,,3064
53331994,,5273
293346579,,6648
72604245,95ms5ul,10290
53331988,,5533
318107747,9r2sw5n,5678
395067783,,11376
53330137,,2284
100250708,,13500
179860973,,12536
53330044,,7791
117210510,,12791
72604245,95q25mi,10290
53329846,,9450
292897482,,6632
45636755,,382
53322706,,8527
318104405,,10431
45636773,,12326
53321518,,3000
86461316,,7791
45637694,,7390
53321086,,5273
253063004,,3846
395070,,8491
53315665,,3942
117211455,,8327
395074329,,10412
53312014,,3483
311093202,9rg125t,4561
116449496,,11406
53309011,,9017
117212040,,4864
395077428,,4778
53303377,,8099
318095987,,5801
103548385,,4875
53297761,,7350
253065464,,10431
72604245,95q51kd,10290
53297632,,374
141365535,95rwg1p,3487
45638528,,198
53297350,,8888
318094091,,8376
395082504,,8179
53296582,,12996
90381058,,4830
96406570,9623eep,5573
53295241,,12275
86457605,,10464
72604245,95q64gf,10290
53292814,,9569
107878314,,9614
179877857,,10431
53291791,,11952
318092981,,10120
96406570,9rg2q9t,5573
5329138,,2284
141365535,95rwgi5,3487
45643763,,8561
53291218,,8646
253069178,,12630
45646079,,9614
53282887,,9443
11721205,,6367
72604245,95qhc99,10290
53281138,,8561
318089717,,10431
179882546,,7995
53279902,,3956
318086753,,11492
45649616,,10431
53277610,,5932
117212217,,9789
72604245,95qq9q5,10290
53277436,,6247
253074113,,6648
395084961,,1169
53270230,,10085
86453330,,150
45652268,,4582
53268883,,4561
31808585,,7995
395087304,,8695
53268676,,4245
94995719,9rdmv1v,1213
72604245,9p0n5rv,10290
53268364,,3064
107878968,,9614
179887679,,3064
53268013,,10544
86451758,,7350
179887817,,6986
53262619,,10501
318080645,,6794
179888036,,6648
53262496,,9443
253078703,,1483
45655304,,836
53262460,,7876
86449463,,4830
395089719,,3690
53258854,,7995
253079309,,10085
45663620,,11406
53257147,,3064
261681323,,7876
45664346,,6648
53253613,,198
293345100,,198
395093460,,10033
53243944,,2856
292899438,,9933
45664454,,4830
53238712,,2029
178059117,,10431
45666095,,3660
53233012,,3064
292899921,,1686
72604245,94bwtb4,10290
53232349,,7876
117216822,,11991
179898122,,8561
53225533,,4396
25308350,,11782
72604245,99nfldi,10290
5320783,,12221
253085045,,4778
96406570,96237h3,5573
53207371,,6367
311093202,95q60g5,4561
72604245,95qqrs0,10290
53202823,,8646
293340309,,7876
179900729,,10431
53187406,,5930
178059246,,1407
179901101,,4561
53181406,,7876
311093202,9rg1124,4561
72604245,95r2sgv,10290
53179435,,12732
141365535,95u5lpj,3487
45666134,,9450
53179351,,13492
393696028,,10544
116456495,,3690
53177392,,13547
130540965,,3064
45667082,,4327
5317249,,12370
178062624,,8099
45667529,,10356
53172076,,1032
278362423,,10063
45670058,,1242
53171929,,4864
253085339,,5273
179905826,,3064
53170897,,1963
253085363,,6794
72604245,99ctv0i,10290
53165848,,3064
31806041,,9593
45673553,,12814
53157244,,10120
393690460,,10356
179906594,,6632
53156788,,2225
393689167,,8605
395096298,,8099
53155831,,10356
141365535,95u6rjl,3487
395104428,9rghdwt,1213
53154247,,3942
292900719,,12304
45684059,,10063
53151391,,7939
393687838,,2683
179910458,,12791
53146519,,11406
253094468,,7791
4568618,,11406
53144722,,10431
141365535,95v0e7o,3487
179910890,,12791
53143168,,8662
90834628,,4008
72604245,99ct7wg,10290
53136790,,10582
25309493,,5932
101016598,,3064
53135995,,732
318059741,,7939
395104815,,9614
53133274,,12067
318059312,,3064
45696245,,13547
53131426,,10431
318052676,,11406
179912891,,4830
53120362,,10431
117218670,,11497
395106789,,11406
53120158,,9614
393686824,,4864
72604245,99ct7bu,10290
53118703,,3000
130543923,,1029
179922413,,7140
53118409,,7350
393685252,,7791
179922821,,9614
53112187,,1601
311093202,95q4ebl,4561
72604245,99ct662,10290
53111044,,1169
94992869,9h45a0p,9569
395107569,,6858
53109451,,1169
17807291,,8527
39511079,,9086
53109307,,13500
253112762,,9789
45704339,,10356
53108251,,4245
141365535,9674ehd,3487
72604245,99ct3h9,10290
53106859,,5752
25311392,,2284
72604245,99ct1s4,10290
53103484,,8561
253114433,,3660
45708773,,438
53099785,,7995
318051317,,6648
395112804,,11991
53092918,,12304
130545918,,7995
395113923,,11497
53091952,,5446
318050435,,8850
116457506,,150
53091187,,3067
293339262,,13985
179932712,,4230
53090557,,10412
253118345,,3942
45710579,,12221
53090470,,8270
318050012,,9933
179936630,,12067
53089501,,10431
90833944,,1169
395114856,,6648
53086561,,279
393681076,,3064
45712514,,7791
53083498,,7572
253122839,,10460
395116515,,1963
53079664,,13348
141365535,967pmsj,3487
179937047,,3660
53075821,,6648
293326341,,3064
45714839,,3064
5307352,,12090
292907535,,8099
395122446,,12823
5307319,,10412
107879760,,10063
72604245,99ct147,10290
53068420,,10637
393680431,,6648
45716855,,9232
53062840,,11991
318045704,,6417
17994040,,10431
53054737,,9614
318043769,,7791
72604245,99cnt45,10290
53047579,,12326
101349470,,4830
72604245,99ckr2o,10290
53045998,,10120
253130414,,10356
72604245,99ch1e1,10290
53040757,,7143
31804202,,2284
72604245,99c1nel,10290
53040319,,5533
17807753,,1483
72604245,993bow4,10290
53037256,,4582
318041876,,4864
72604245,9902bvj,10290
53036752,,3321
292908945,,6648
45724631,,7995
53036326,,6648
253137413,,9614
17994337,,10431
53036152,,12816
136640278,,3942
72604245,97u62m3,10290
530318,,2284
393677860,,12158
4573004,,12170
53031667,,3064
293326167,,4245
179946530,,3064
53027371,,9933
318039209,,5446
45731444,,100
53025328,,10412
318038321,,4559
45734120,,5055
53021917,,10356
178081434,,5993
72604245,97u4qda,10290
53021011,,6367
107881386,9rghd4d,1213
395122896,,7233
5301529,,7143
253146461,,7995
179948810,,3925
53014591,,2334
393677347,,9017
103550743,,11406
53012443,,9569
318034541,,4559
395124102,,6986
530066,,3483
311093202,97vd2or,4561
116458349,,4008
53005687,,9614
178082607,,8561
45738176,,12630
53000464,,4008
253149167,,12067
395124510,,13500
52996432,,7350
318033929,,4830
45738242,,11406
52996429,,8662
178083726,,11991
395127411,,10735
52986757,,10085
178084488,,836
45740564,,3064
52981852,,11406
318032690,,11664
395128653,,8270
52978915,,11991
25315208,,3216
179953268,,4172
52972288,,4830
141365535,9696tii,3487
395129412,,10431
52968382,,7939
29332308,,1169
395131479,,10085
52966249,,5273
253154372,,7995
72604245,97qj1bm,10290
52965808,,1963
130547925,,7995
179955281,,10412
52964326,,11492
393675757,,9569
45745163,,3064
52959802,,2284
86442362,,12067
395133969,,6648
52958671,,9450
178092159,,3064
395134749,,10734
52956733,,12090
318026975,95lka0k,7633
179958443,,2284
52953721,,10431
141365535,96k6i13,3487
395138016,,6648
52951213,,8099
253165604,,6648
45747524,,7572
52950565,,12221
30697924,,6648
72604245,96k6ide,10290
52946143,,12630
318026975,95lk29r,7633
395139030,,7467
52945180,,7572
318026975,95lk3fd,7633
72604245,95up1va,10290
5294245,,94
130547982,,10063
45757313,,1483
52940818,,12630
393675256,,3064
179960936,,8270
52939636,,9450
393674302,,3942
45766055,,13547
52926766,,2284
253169633,,12221
395141046,,3451
52922674,,9334
178094115,,6648
45771140,,7390
52915825,,11699
253171436,,9933
45777956,,9766
52913575,,7791
318026975,95lkksd,7633
395143917,,9569
52910704,,8270
393673696,,10582
45778439,,6526
52909219,,1963
278363122,,3064
395146290,,9232
52908799,,198
39366261,,10582
72604245,95ub5na,10290
52903210,,11406
292910325,,12090
179965919,,12221
52900870,,11406
318026975,95ll4ti,7633
72604245,95ub2vj,10290
52900735,,8179
130549941,,3064
395146986,,3064
52896040,,9017
393662005,,198
395150946,,10431
52895137,,3064
278363317,,10431
395151504,,10431
52890778,,3064
318026975,95lkhnv,7633
72604245,95s0jnn,10290
5288191,,280
141365535,96karpg,3487
395154096,,4245
52881622,,5752
318026975,95lk2bb,7633
4578767,,10347
52878403,,8698
253181096,,12067
72604245,95rwg7r,10290
52873555,,4245
311093202,9rg0rjv,4561
17997208,,6935
52871866,,12370
393661480,,12370
395154108,,7737
52870825,,2334
107883621,,9614
72604245,95rwaor,10290
52869604,,3660
117223425,,7939
45790268,,8405
52865467,,9334
278363875,,7311
179972582,,10431
52856215,,5533
292913391,,10356
45800561,,5993
52844779,,10120
117225318,,5712
45801314,,7995
52838722,,7467
393660634,,11991
179974739,,12630
5283826,,7939
141365535,96kndh3,3487
45802475,,4245
52836391,,9450
178106757,,13500
96406570,9rg7mbe,5573
52834189,,3537
130551669,,7350
39515834,,8990
52826299,,11376
293317458,,3660
11645994,,7995
52825747,,7393
178107822,,3846
4580345,,6648
52823485,,11406
29331720,,9933
395160867,,5141
52823395,,3942
253189883,,9569
395162277,,12170
52819690,,10012
141365535,96kpsva,3487
45803669,,9614
52818967,,7876
253191644,,9569
72604245,95quann,10290
528176,,4245
178109202,,12919
4581905,,9614
52813090,,3064
253193039,,9614
96406570,95rijpu,5573
52804366,,3483
292921611,,8990
179983550,,10431
52800646,,6862
293315562,,3942
72604245,95qqpcl,10290
52800250,,279
393650743,,8646
45819956,,11497
52798324,,11566
292922328,,5273
395168142,,8662
52794286,,7876
393650359,,3064
45823733,9rgn1rj,1213
52791376,,11991
318026897,,9450
96406570,9rgtmqa,5573
52789384,,12326
107884722,,9086
395171979,,10798
52784671,,10431
253195496,,4230
45824003,,4830
52783921,,10967
178114053,,4245
4583213,,2284
52780312,,11406
141365535,96likq4,3487
72604245,95q7hor,10290
52779760,,10431
26642543,,6481
179999060,,12067
52778959,,9334
393649741,,12816
72604245,95rwo9h,10290
52778761,,9086
318019700,,3956
96406570,95rij17,5573
52777639,,10085
141365535,96rcp2s,3487
116471681,,732
52775332,,3064
318018767,,5533
180004960,,4282
52770904,,4245
318017270,,10431
45833459,,11406
52769167,,9205
318015008,,2284
45835208,,7663
52766524,,4533
393642172,,5002
72604245,962v7is,10290
52765573,,12823
293314875,,5533
103556056,,10431
52764988,,6417
318014090,,10431
96406570,95qqpf6,5573
52760353,,3064
318013424,,7467
395176773,,7619
52759846,,8376
253209320,,1483
18001033,,9205
52758397,,2568
29292957,,3660
180011008,,10544
52754059,,4627
253214546,,3397
395177208,,9334
52744168,,8662
306976753,,10431
72604245,96k6ep7,10290
52741951,,10073
292931067,,11492
45842468,,997
52737706,,12919
253218233,,1169
3951778,,3064
52734877,,3064
293314677,,9086
72604245,97lar7k,10290
52730452,,6700
13055617,,12630
395181018,,8561
52716901,,1029
253221755,,13547
180018934,,11376
52716418,,9614
317996549,,7995
72604245,97u61af,10290
52714411,,5706
311093202,95q0lpg,4561
180021829,,2029
52705624,,4561
178125783,,8605
45854942,,3846
52695532,,11497
178126947,,12090
395182329,,7995
5269435,,9569
253226237,,7572
103557214,,10137
52690954,,3064
292932069,,2158
72604245,97u61c5,10290
52689856,,7995
130557414,,2334
180023068,,12553
52689415,,6367
306975445,,13042
180023419,,4245
52689016,9rghfpm,1213
26642642,,8710
72604245,97v1w9p,10290
52687396,,9569
3179954,,13500
45859856,,9939
52684036,,3064
317995298,,5752
116473814,,7347
52682770,,12090
253230098,,8376
72604245,97wl5ch,10290
52673236,,4582
393634915,,11832
395183778,,438
5267215,,2029
393631492,,9450
72604245,9934ot2,10290
5267182,,12326
317991788,,9815
180027454,,3064
52663708,,7876
39362907,,2284
96406570,95riifr,5573
52654396,,1963
317988506,,9614
72604245,99c4d2d,10290
52649518,,5480
39362652,,7233
45864893,,11952
52647847,,13308
317987513,,6648
45865706,,3064
52645903,,4533
292936524,,13500
395184630,,279
52645150,,7939
178136475,,10431
458667,,7390
5264440,,11406
393623764,,4677
100143067,,11422
52643545,,3064
253236938,,7350
180029677,,11991
52640326,,10137
317987282,,9017
395185983,,438
52638649,,3064
17814272,,6632
45878459,,9017
52637053,,9017
31798679,,9017
9875832,,10015
52635499,,2334
253247057,,8179
180034639,,11406
5262412,,9205
3179855,,3064
72604245,99ch6eb,10290
52621132,,8254
393623146,,3064
45882896,9rdm2gf,10120
52619209,,94
393621346,,12536
72604245,99ctwj7,10290
52619107,,9569
178148937,,13284
45885518,,10637
52617049,,4582
393620893,,3368
72604245,99ndgmf,10290
52616518,,1963
253249673,,12630
45889700,,12791
52615024,,3660
317979242,,8099
45893276,,11406
52611295,,4230
178148943,,7033
45896474,,3483
52611061,,4778
317979197,,6794
72604245,99nfeiu,10290
52605580,,6631
253251269,,5273
395193237,97tikkt,2225
52603879,,7350
17814950,,3064
96406570,95qqpgr,5573
52602298,,12326
178149516,,12067
45899999,,11406
52588465,,10431
253252271,,3000
180045427,,6526
52584517,,3483
253252952,,9017
180047584,,5065
52580524,,5533
278365915,,7939
45902315,,6648
52574548,,4245
141365535,96rg9ma,3487
395193237,9rg29cj,2225
52572001,,11406
317970566,,9614
72604245,9hq4afq,10290
52563466,,7572
178153536,,9614
180050836,,2284
52559815,,9155
317968754,,8099
116476862,,8405
52559131,,7140
31796864,,3660
4590362,,10431
52557256,,2284
293311494,,3064
45908384,,7951
52557070,,12553
130564416,,4533
4591109,,7390
52549954,,6247
306971902,,3064
395193237,9rm4vh0,2225
5254729,,4008
261687599,,2284
45914579,,9614
52545439,,8179
31795520,,11991
395193237,95qhnkw,2225
5254543,,6648
317953223,,9205
72604245,9p0n9ee,10290
52544638,,11376
253261517,,8605
395193237,96ulg17,2225
5254396,,10920
8644188,,11492
180054220,,3660
52542856,,12221
293309601,,10015
72604245,9ps5fed,10290
52535338,,3064
253262951,,5752
395193237,95f1nip,2225
5253511,,10892
74548483,95bp9da,10290
45921326,,6648
525350,96kaifl,2225
141365535,97fu3fc,3487
395193237,9654nrj,2225
525350,9623hlb,2225
306970279,,11406
395193237,95dcwne,2225
525350,9rf9d7a,2225
311093202,9rg0gkf,4561
45924221,,10431
525350,97rcrip,2225
178162254,,6481
180066157,,9614
52524703,,7572
117233850,,4599
395193237,95w9jc2,2225
52514341,,2334
130571517,,7791
395193237,94g0fi9,2225
52509628,,3064
317951267,,10825
395193237,95qq391,2225
52508224,,6247
130573,,10431
45924266,,4864
52503883,,9569
317949470,,1169
18006739,,6247
52501174,,5752
253273181,,6986
116483957,,7393
52494280,,2284
393612316,,7951
4593122,,7390
52493332,,4830
311093202,95of5tv,4561
45931544,,4830
5248645,,1963
317944754,,13547
45933641,,382
52481458,,4677
253275605,,10967
72604245,9ptjw5e,10290
52479325,,12304
141365535,97jci2b,3487
395193237,9rg2iv9,2225
52479106,,5827
293309091,,6648
45943142,,629
52478986,,12758
393608896,,7033
45953222,,7995
52478224,,3064
178166235,,9430
72604245,9q1d657,10290
5247112,,10085
11724127,,9618
395193237,95q7s5g,2225
52470727,,4864
253282142,,2334
72604245,9q9erse,10290
52469716,,12630
317942300,,4008
4595399,,3956
52467280,,9086
253284209,,3483
116487350,,836
52461631,,9334
293308590,,2158
72604245,9qhjvsd,10290
52461439,,10460
130575066,,3064
45962633,,8179
52453990,,12630
317939201,,1649
395193237,9rf9le3,2225
52451857,,3723
292945479,,9789
395193237,94fdnf7,2225
52437721,,10063
253284794,,11406
395193237,9q297ta,2225
52435897,,10464
178169181,,10939
395193237,95nl3pe,2225
52435624,,9593
292949361,,9569
72604245,95q6q2b,10290
52433653,96kajlt,2284
393602824,,4396
45965264,,3000
52429684,,2284
292950246,,11406
45965963,,198
52429615,,8270
253288238,,7939
116487413,,12221
52425490,,9086
3069662,,10431
72604245,95q6bco,10290
52421440,,1963
253290566,,8099
395193237,95q6tma,2225
52420153,,12067
141365535,97rig0f,3487
180087502,,9569
52416814,,4561
317931980,,3064
101017156,,9614
52415431,,8661
31792799,,5320
180088756,,5993
52413685,,6133
25329194,,10431
395193237,95q5mmh,2225
52413214,952r4w1,5678
253292087,,12630
395193237,95khnco,2225
52411468,,1963
90825352,,5273
72604245,95q5j3k,10290
52409491,,4582
317926469,,11406
45970049,,9614
52408192,,7995
25329449,,6648
45972131,,7939
52407154,,332
266426805,,8270
72604245,95nhtun,10290
52406137,,10431
130578945,,11639
72604245,95kmvbi,10290
52405312,,10544
253296167,,8376
45972743,,10431
52401421,,10582
317925347,,12090
116490503,,5141
5239930,,5320
253296506,,8099
116490587,,10431
52396807,,10464
292956735,9r2slav,1213
395193237,9623ivg,2225
52392652,,4830
317925203,,4830
180095629,,10120
52388194,,13341
86433215,,10356
72604245,95hm2bi,10290
52387456,,3064
393600145,,12221
116490944,,11566
52386919,,3660
317920037,,12067
72604245,95hglut,10290
52382404,,10431
141365535,993cw2v,3487
395193237,95hkbar,2225
52381693,,9569
178180533,,438
180102679,,12221
52373722,,7850
317919395,,438
45972899,,11406
52369231,,7572
90824308,,6648
96406570,95quncu,5573
52369030,,3397
130580433,,10662
45977171,,3660
52366960,,12630
393594565,,10501
395193237,97satgf,2225
52358998,,8561
306964327,,4245
395193237,9pcloff,2225
52352269,,9618
25330331,,4582
395193237,9rdmhmj,2225
52352218,,1169
178185054,,11699
45984407,,9614
52350610,,12630
293301681,,3397
72604245,95g371i,10290
52346368,,4864
292957332,,7033
72604245,95f7qbl,10290
5234236,,10236
253306541,,4245
45990938,,10356
52338985,,5962
178186479,,10939
395193237,tmsougb,2225
52337626,,9569
86432546,,5351
180107524,,198
52332814,,4830
8642946,,9450
116502470,,7876
52331167,,5480
393593896,,732
395193237,94chmht,2225
52328029,,3064
74548483,95gekc5,10290
180109126,,7793
5232727,,3660
293300820,,7951
96406570,95qqs6f,5573
52322746,,4830
393592402,,6304
180109432,,9933
52315228,,10120
31790528,,6648
180110551,,8646
5231515,,2218
253317164,,1213
46008665,,10431
52310539,,4830
178195251,,13547
180112789,,5879
52309759,,4778
317894696,,4677
395193237,94l7p97,2225
52308583,,8662
178196529,,6481
46013465,,4869
52304614,,7390
317894501,,3690
72604245,957u6kk,10290
52295215,,3064
253319492,,9569
395193237,94w025a,2225
52293841,,6648
317893592,,5533
72604245,956p1q0,10290
52292989,,6481
317891795,,10297
180120097,,8376
52290634,,94
253321805,,4582
72604245,956mjbd,10290
5228920,,4588
293298579,,12996
46013852,,8270
52287883,,7467
317891726,,10290
395193237,95qs0qv,2225
52282351,,8491
317890217,,1483
180125392,,10356
52281736,,12630
393590260,,3064
11651118,,6700
5228173,,11664
317888990,,2936
395193237,95qua7g,2225
52268446,,10544
292958403,,10431
46018328,,6247
52267018,,9205
117249846,,279
180133570,,7572
52264663,,12221
393590179,,2284
46018364,,6648
52262575,,6648
317888348,,2284
96406570,95qun4v,5573
52262095,,7995
253328549,,2284
180134023,,11497
52254484,,7876
317888093,,12630
46019315,,4869
52245907,,9614
90002437,,5635
395193237,9623npi,2225
52242541,,12553
317886728,,10356
72604245,956mgp5,10290
52242172,,2668
253332983,,8744
96406570,95qqs9q,5573
52238242,,10735
393589042,,12570
46025051,,3067
52237924,9rghgta,1213
253333571,,10290
46025639,,9569
52234738,,7572
178205895,,3368
46028114,,10412
52230148,,11406
178208808,,5988
395193237,96615il,2225
52226281,,13547
261688619,,8099
46029182,,3660
5222002,,9205
293292261,,3064
395193237,96a3wkv,2225
52219999,,6526
317880023,,13042
180154585,,8990
52213876,,11991
253336217,,1963
72604245,956meks,10290
52213006,,9593
178210593,,3956
180155809,,12536
5221177,,3064
130582935,,3956
180157000,,12326
5221057,,12090
253337693,,12067
46042838,,5993
52208386,,5706
178210635,,6794
395193237,9tiu13c,2225
52208218,,9086
317879183,,10431
395193237,9ro3whh,2225
52192732,,11406
253338575,,10662
46045949,,9450
52190773,,3000
317876831,,5993
460509,,280
52188019,,8254
317873579,,5752
46055363,,7350
52187857,,3690
292959411,,9510
395193237,9qw9vqb,2225
52180786,,8254
317871245,,10582
180162727,,4582
52180087,,10431
253343972,,3064
395193237,9qv9lrn,2225
52178611,,13374
393584803,,3064
395193237,9q0f4am,2225
52177891,,5533
278378206,,13500
72604245,956maef,10290
5216905,,6648
393579175,,5951
395193237,99snm62,2225
52165213,,9334
94990433,,7311
46062272,,3321
52163857,,8561
317871116,,8254
46065167,,13500
52161742,,3064
178218951,,5273
395193237,97tm4c3,2225
52160515,,7995
253344617,,10431
46069397,,9829
52158517,,4588
311093202,9rfum3n,4561
96406570,95qun1k,5573
52158355,,3064
393573073,,7995
395193237,96gcghn,2225
52155028,,3660
278381278,,1954
180167203,,732
52150792,,7233
293290422,,11782
395193237,9623kro,2225
52145233,951hw0p,7791
253346549,,10431
46072697,,1169
52142362,,2029
317861828,,4582
46076852,,7572
52140127,,10364
253349771,,10939
4607711,,3960
52137940,,2334
317859023,,12630
180168703,,6526
52134229,,9569
306963199,,3660
395193237,95q655b,2225
52131085,,12861
39356610,,5993
46080878,,1807
52128712,,9569
178224489,,10662
395193237,957petk,2225
52127950,,7390
130586940,,198
72604245,956ltaa,10290
52117663,,3064
293284749,99ct6gp,3618
46082441,,6648
52114966,,8405
253354409,,279
72604245,956jgaq,10290
5211466,,10431
292962837,,10356
72604245,9567tls,10290
52112035,,9614
141365535,99ajsu0,3487
72604245,9rdjk91,10290
52110841,,3960
317850065,,4245
72604245,9rdmv7b,10290
52109470,,3942
130589868,,11549
180176098,,3660
52108285,,1483
292964676,,198
395193237,96tifcr,2225
52101910,,13500
393558022,,4677
46084331,,3956
52100530,,5273
317844758,,10120
96406570,95qquur,5573
52099393,,1649
293284749,mtobnam,3618
72604245,9rf9on0,10290
52092994,,11991
178232136,,12862
395193237,97wl5f9,2225
52092628,,3064
25336064,,8099
180181687,,9569
52090822,,5752
107886750,,11236
96406570,95quebq,5573
52086631,,7876
317839673,,9450
116520011,,10431
52084966,,5273
178233099,,6648
72604245,9rg2614,10290
52082656,,12570
253361723,,3064
395193237,9936sdc,2225
52075876,,4559
292965645,,10063
46085351,,9017
52072930,,3942
253363619,,8270
72604245,9rg6wd3,10290
52071898,,6632
178236660,,11952
46087838,95q60gq,11406
52071142,,614
136645942,,11406
395193237,99su7m9,2225
52070425,,10920
178236912,95q60g5,4627
4609238,,2284
52063492,,5065
107887038,,9593
116523506,,5065
5206162,,2284
317835725,,12067
395193237,9qv9eda,2225
52056796,,9829
178239489,,8376
46104863,,5993
52056694,,10120
178240008,,3660
180194935,,3925
52054009,,2158
31783388,,12067
395193237,tm52po0,2225
52052842,,660
130590468,,12630
180198424,,12403
52052389,,13985
39355272,,614
72604245,94cgq52,10290
52051864,,4245
141365535,99b96u5,3487
72604245,94cpr9f,10290
52048522,,836
293284749,9rgsdtg,3618
180199480,,9569
52045360,,9757
86424017,,10460
395193237,9rmv9rq,2225
52044934,,13547
293284749,9rg27sf,3618
46106489,,5930
52044121,,10015
317833553,,7995
96406570,95qu2qd,5573
52040596,,6648
253378040,,8662
72604245,94eb23d,10290
52040008,,7033
292966548,,12570
180200233,,8254
52034338,,732
178246518,,12630
180201025,,10290
5203405,,6648
293284749,96kaww5,3618
395193237,9qv9k9q,2225
52029391,,5884
317832122,,12067
180202612,,6648
52028878,,7350
293284749,95rijmf,3618
4611713,,9205
52019338,,6247
130591887,,8792
116524070,,198
52006939,,597
31783190,99nfchf,2163
395193237,9qo7519,2225
5199661,,1726
31783190,99ct7kr,2163
395193237,97mhv9j,2225
51996121,,7995
31783190,99ctq32,2163
395193237,97gp9ac,2225
51995362,,6648
253387604,,10431
395193237,947boit,2225
51994462,,7876
141365535,99c1al0,3487
395193237,94eb1hu,2225
51988441,,10431
253394387,,12630
72604245,94flq1v,10290
51969205,,10732
178252617,,8350
180207781,,12630
51966748,,10431
31783190,99cthk7,2163
180208738,,9450
51966505,,9829
393542089,,12067
46122815,,11376
51959956,,3397
393541207,,10120
395193237,94lrmj4,2225
51959299,,8099
253396781,,10356
395193237,95mbi7q,2225
51944719,,4830
293284749,95qqpih,3618
395193237,95q4elu,2225
51940606,,1169
141365535,99c1e6r,3487
116524088,,6648
51935446,,13500
253399,,9614
395193237,95qq6o0,2225
51934681,,2158
278385424,,10015
395193237,9623hd9,2225
51933439,,10544
178257855,,4778
72604245,94h6cvo,10290
51930451,,13348
31783190,99ctjqd,2163
395193237,96s7tdf,2225
51928735,,12919
178258344,,13034
180214558,,11406
51925054,,12067
178259442,,10120
18021496,,8744
5192341,96lidn5,1213
317823935,,12090
395193237,9790lph,2225
51921355,,8561
292975698,,10356
46125707,,4778
51920794,,4561
75496780,,12630
11653053,,10431
51913717,,198
253400639,,3064
72604245,94l9dd9,10290
51903499,,11991
393537214,,7350
46126568,,5273
51902860,,4245
292977081,,8996
18021547,,12536
51896797,,3370
86421941,,280
46129538,,12090
51895639,,7876
130593696,,12791
72604245,9psrjcb,10290
51894742,,4627
393525844,,6648
4614587,,3321
5189086,,3942
292978680,,7876
395193237,97ejnc5,2225
51889132,,6632
293284749,954fqkj,3618
46150931,,5273
51887230,,3064
178262241,,7876
96406570,95que6c,5573
51886219,,8376
130597602,,11598
395193237,9rdjhub,2225
51882619,,10063
393515254,,3846
46156304,,10662
51882565,,7995
292980396,,8376
46158008,,6225
51881176,,12326
39351093,,374
72604245,9h45bk7,10290
51880960,,3064
130598847,,705
180220588,,6648
51878761,,2284
117251397,,9614
395193237,9rfr00q,2225
51878395,,11952
393509869,,6858
395193237,9rfrq0q,2225
5187580,,10431
293284749,9r2si70,3618
