,item_category,userCount,Records,Period,ClickDays,Behavior_1,Behavior_2,Behavior_3,Behavior_4,records_evening,records_midnight,records_afternoon,records_morning,ViewPerClickDay,ClickPerUser,PayPerUser,ViewPerUser,CartPerUser,FavorPerUser,MorningProp,AfternoonProp,EveningProp,MidnightProp,ViewProp,FavorProp,CartProp,PayProp,PayViewRate,PayFavorRate,PayCartRate,FavorViewRate,CartViewRate,CartFavorRate
79,2973,3,11,8,3,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.66666666667,3.66666666667,0.0,3.66666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2975,4,34,18,6,34.0,0.0,0.0,0.0,4.0,2.0,21.0,7.0,5.66666666667,8.5,0.0,8.5,0.0,0.0,0.205882352941,0.617647058824,0.117647058824,0.0588235294118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2977,1,2,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2978,1,15,2,2,14.0,0.0,1.0,0.0,5.0,4.0,0.0,6.0,7.5,15.0,0.0,14.0,1.0,0.0,0.4,0.0,0.333333333333,0.266666666667,0.933333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0714285714286,-999.0
83,298,50,180,28,25,163.0,7.0,9.0,1.0,94.0,17.0,35.0,34.0,7.2,3.6,0.02,3.26,0.18,0.14,0.188888888889,0.194444444444,0.522222222222,0.0944444444444,0.905555555556,0.0388888888889,0.05,0.00555555555556,0.00613496932515,0.142857142857,0.111111111111,0.0429447852761,0.0552147239264,1.28571428571
84,2981,6,40,22,6,40.0,0.0,0.0,0.0,0.0,3.0,1.0,36.0,6.66666666667,6.66666666667,0.0,6.66666666667,0.0,0.0,0.9,0.025,0.0,0.075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2982,1,3,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2984,31,101,30,18,87.0,2.0,6.0,6.0,28.0,24.0,32.0,17.0,5.61111111111,3.25806451613,0.193548387097,2.8064516129,0.193548387097,0.0645161290323,0.168316831683,0.316831683168,0.277227722772,0.237623762376,0.861386138614,0.019801980198,0.0594059405941,0.0594059405941,0.0689655172414,3.0,1.0,0.0229885057471,0.0689655172414,3.0
87,2986,17,106,29,17,99.0,1.0,4.0,2.0,72.0,11.0,9.0,14.0,6.23529411765,6.23529411765,0.117647058824,5.82352941176,0.235294117647,0.0588235294118,0.132075471698,0.0849056603774,0.679245283019,0.103773584906,0.933962264151,0.00943396226415,0.0377358490566,0.0188679245283,0.020202020202,2.0,0.5,0.010101010101,0.040404040404,4.0
88,2988,27,272,30,22,267.0,0.0,5.0,0.0,227.0,14.0,16.0,15.0,12.3636363636,10.0740740741,0.0,9.88888888889,0.185185185185,0.0,0.0551470588235,0.0588235294118,0.834558823529,0.0514705882353,0.981617647059,0.0,0.0183823529412,0.0,0.0,0.0,0.0,0.0,0.0187265917603,-999.0
0,2989,45,187,28,24,175.0,5.0,7.0,0.0,75.0,22.0,48.0,42.0,7.79166666667,4.15555555556,0.0,3.88888888889,0.155555555556,0.111111111111,0.224598930481,0.256684491979,0.401069518717,0.117647058824,0.935828877005,0.0267379679144,0.0374331550802,0.0,0.0,0.0,0.0,0.0285714285714,0.04,1.4
1,299,7,16,23,7,16.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,2.28571428571,2.28571428571,0.0,2.28571428571,0.0,0.0,0.3125,0.0625,0.3125,0.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2990,27,195,28,22,172.0,5.0,13.0,5.0,58.0,15.0,23.0,99.0,8.86363636364,7.22222222222,0.185185185185,6.37037037037,0.481481481481,0.185185185185,0.507692307692,0.117948717949,0.297435897436,0.0769230769231,0.882051282051,0.025641025641,0.0666666666667,0.025641025641,0.0290697674419,1.0,0.384615384615,0.0290697674419,0.0755813953488,2.6
3,2991,5,11,15,4,9.0,0.0,1.0,1.0,6.0,0.0,0.0,5.0,2.75,2.2,0.2,1.8,0.2,0.0,0.454545454545,0.0,0.545454545455,0.0,0.818181818182,0.0,0.0909090909091,0.0909090909091,0.111111111111,-999.0,1.0,0.0,0.111111111111,-999.0
4,2992,1,5,20,2,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2993,2963,50314,30,30,47620.0,829.0,1248.0,617.0,21549.0,8446.0,10581.0,9738.0,1677.13333333,16.9807627405,0.208234897064,16.0715491056,0.421194735066,0.2797840027,0.193544540287,0.210299320269,0.428290336686,0.167865802759,0.94645625472,0.0164765274079,0.0248042294391,0.0122629884326,0.0129567408652,0.744270205066,0.494391025641,0.017408651827,0.0262074758505,1.50542822678
6,2996,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2998,5,10,27,4,10.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,2.5,2.0,0.0,2.0,0.0,0.0,0.4,0.3,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,30,5,20,26,6,19.0,1.0,0.0,0.0,8.0,0.0,12.0,0.0,3.33333333333,4.0,0.0,3.8,0.0,0.2,0.0,0.6,0.4,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.0
10,300,178,1290,30,30,1202.0,39.0,40.0,9.0,586.0,134.0,303.0,267.0,43.0,7.24719101124,0.0505617977528,6.75280898876,0.224719101124,0.219101123596,0.206976744186,0.23488372093,0.454263565891,0.103875968992,0.931782945736,0.0302325581395,0.031007751938,0.00697674418605,0.00748752079867,0.230769230769,0.225,0.0324459234609,0.0332778702163,1.02564102564
11,3000,452,3763,30,30,3461.0,40.0,156.0,106.0,1786.0,472.0,913.0,592.0,125.433333333,8.32522123894,0.234513274336,7.65707964602,0.345132743363,0.0884955752212,0.157321286208,0.242625564709,0.474621312782,0.125431836301,0.919744884401,0.0106298166357,0.0414562848791,0.0281690140845,0.0306269864201,2.65,0.679487179487,0.0115573533661,0.0450736781277,3.9
12,3001,276,1137,30,30,1091.0,26.0,14.0,6.0,485.0,212.0,252.0,188.0,37.9,4.11956521739,0.0217391304348,3.95289855072,0.0507246376812,0.0942028985507,0.165347405453,0.221635883905,0.42656112577,0.186455584872,0.959542656113,0.0228671943712,0.0123131046614,0.00527704485488,0.00549954170486,0.230769230769,0.428571428571,0.0238313473877,0.012832263978,0.538461538462
13,3002,5,18,27,5,17.0,0.0,1.0,0.0,4.0,11.0,2.0,1.0,3.6,3.6,0.0,3.4,0.2,0.0,0.0555555555556,0.111111111111,0.222222222222,0.611111111111,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0588235294118,-999.0
14,3003,14,27,18,10,24.0,2.0,1.0,0.0,15.0,2.0,4.0,6.0,2.7,1.92857142857,0.0,1.71428571429,0.0714285714286,0.142857142857,0.222222222222,0.148148148148,0.555555555556,0.0740740740741,0.888888888889,0.0740740740741,0.037037037037,0.0,0.0,0.0,0.0,0.0833333333333,0.0416666666667,0.5
15,3004,65,432,30,29,403.0,16.0,13.0,0.0,219.0,55.0,106.0,52.0,14.8965517241,6.64615384615,0.0,6.2,0.2,0.246153846154,0.12037037037,0.24537037037,0.506944444444,0.127314814815,0.93287037037,0.037037037037,0.0300925925926,0.0,0.0,0.0,0.0,0.0397022332506,0.0322580645161,0.8125
16,3005,57,220,30,27,210.0,0.0,9.0,1.0,93.0,39.0,47.0,41.0,8.14814814815,3.85964912281,0.0175438596491,3.68421052632,0.157894736842,0.0,0.186363636364,0.213636363636,0.422727272727,0.177272727273,0.954545454545,0.0,0.0409090909091,0.00454545454545,0.0047619047619,-999.0,0.111111111111,0.0,0.0428571428571,-999.0
17,3006,26,164,30,21,153.0,4.0,6.0,1.0,68.0,19.0,54.0,23.0,7.80952380952,6.30769230769,0.0384615384615,5.88461538462,0.230769230769,0.153846153846,0.140243902439,0.329268292683,0.414634146341,0.115853658537,0.932926829268,0.0243902439024,0.0365853658537,0.00609756097561,0.00653594771242,0.25,0.166666666667,0.0261437908497,0.0392156862745,1.5
18,3007,5,12,16,6,10.0,0.0,2.0,0.0,1.0,1.0,9.0,1.0,2.0,2.4,0.0,2.0,0.4,0.0,0.0833333333333,0.75,0.0833333333333,0.0833333333333,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.2,-999.0
19,3008,14,52,30,12,48.0,2.0,1.0,1.0,31.0,2.0,17.0,2.0,4.33333333333,3.71428571429,0.0714285714286,3.42857142857,0.0714285714286,0.142857142857,0.0384615384615,0.326923076923,0.596153846154,0.0384615384615,0.923076923077,0.0384615384615,0.0192307692308,0.0192307692308,0.0208333333333,0.5,1.0,0.0416666666667,0.0208333333333,0.5
20,301,203,1110,30,29,1101.0,7.0,2.0,0.0,505.0,149.0,216.0,240.0,38.275862069,5.46798029557,0.0,5.4236453202,0.00985221674877,0.0344827586207,0.216216216216,0.194594594595,0.454954954955,0.134234234234,0.991891891892,0.00630630630631,0.0018018018018,0.0,0.0,0.0,0.0,0.0063578564941,0.00181653042688,0.285714285714
21,3010,13,111,29,15,104.0,2.0,2.0,3.0,25.0,6.0,41.0,39.0,7.4,8.53846153846,0.230769230769,8.0,0.153846153846,0.153846153846,0.351351351351,0.369369369369,0.225225225225,0.0540540540541,0.936936936937,0.018018018018,0.018018018018,0.027027027027,0.0288461538462,1.5,1.5,0.0192307692308,0.0192307692308,1.0
22,3011,4,8,24,3,8.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.66666666667,2.0,0.0,2.0,0.0,0.0,0.375,0.0,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,3013,7,37,19,6,34.0,2.0,1.0,0.0,13.0,14.0,2.0,8.0,6.16666666667,5.28571428571,0.0,4.85714285714,0.142857142857,0.285714285714,0.216216216216,0.0540540540541,0.351351351351,0.378378378378,0.918918918919,0.0540540540541,0.027027027027,0.0,0.0,0.0,0.0,0.0588235294118,0.0294117647059,0.5
24,3014,5,10,29,5,10.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.2,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,3015,520,7261,30,30,6973.0,128.0,141.0,19.0,3204.0,1245.0,1467.0,1345.0,242.033333333,13.9634615385,0.0365384615385,13.4096153846,0.271153846154,0.246153846154,0.185236193362,0.202038286737,0.441261534224,0.171463985677,0.960336041868,0.0176284258367,0.0194188128357,0.00261671946013,0.00272479564033,0.1484375,0.13475177305,0.018356517998,0.0202208518572,1.1015625
26,3016,4,8,14,4,8.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.25,0.375,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,3017,34,315,29,26,302.0,3.0,8.0,2.0,130.0,91.0,47.0,47.0,12.1153846154,9.26470588235,0.0588235294118,8.88235294118,0.235294117647,0.0882352941176,0.149206349206,0.149206349206,0.412698412698,0.288888888889,0.95873015873,0.00952380952381,0.0253968253968,0.00634920634921,0.00662251655629,0.666666666667,0.25,0.00993377483444,0.0264900662252,2.66666666667
28,3019,7,13,25,8,13.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,1.625,1.85714285714,0.0,1.85714285714,0.0,0.0,0.384615384615,0.153846153846,0.307692307692,0.153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,3021,35,263,30,23,255.0,8.0,0.0,0.0,153.0,34.0,39.0,37.0,11.4347826087,7.51428571429,0.0,7.28571428571,0.0,0.228571428571,0.140684410646,0.148288973384,0.58174904943,0.12927756654,0.969581749049,0.0304182509506,0.0,0.0,0.0,0.0,0.0,0.0313725490196,0.0,0.0
30,3022,2,29,30,3,29.0,0.0,0.0,0.0,9.0,0.0,13.0,7.0,9.66666666667,14.5,0.0,14.5,0.0,0.0,0.241379310345,0.448275862069,0.310344827586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,3023,38,354,29,22,324.0,6.0,13.0,11.0,233.0,20.0,57.0,44.0,16.0909090909,9.31578947368,0.289473684211,8.52631578947,0.342105263158,0.157894736842,0.124293785311,0.161016949153,0.658192090395,0.0564971751412,0.915254237288,0.0169491525424,0.0367231638418,0.0310734463277,0.033950617284,1.83333333333,0.846153846154,0.0185185185185,0.0401234567901,2.16666666667
32,3025,1,2,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,3026,33,102,30,17,91.0,1.0,8.0,2.0,53.0,25.0,14.0,10.0,6.0,3.09090909091,0.0606060606061,2.75757575758,0.242424242424,0.030303030303,0.0980392156863,0.137254901961,0.519607843137,0.245098039216,0.892156862745,0.00980392156863,0.078431372549,0.0196078431373,0.021978021978,2.0,0.25,0.010989010989,0.0879120879121,8.0
34,3027,9,41,30,8,39.0,0.0,1.0,1.0,14.0,5.0,8.0,14.0,5.125,4.55555555556,0.111111111111,4.33333333333,0.111111111111,0.0,0.341463414634,0.19512195122,0.341463414634,0.121951219512,0.951219512195,0.0,0.0243902439024,0.0243902439024,0.025641025641,-999.0,1.0,0.0,0.025641025641,-999.0
35,3029,3,5,18,3,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.66666666667,1.66666666667,0.0,1.66666666667,0.0,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,3030,12,43,28,11,42.0,1.0,0.0,0.0,13.0,7.0,9.0,14.0,3.90909090909,3.58333333333,0.0,3.5,0.0,0.0833333333333,0.325581395349,0.209302325581,0.302325581395,0.162790697674,0.976744186047,0.0232558139535,0.0,0.0,0.0,0.0,0.0,0.0238095238095,0.0,0.0
37,3031,2,6,10,3,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.666666666667,0.333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3032,81,495,30,30,447.0,10.0,36.0,2.0,231.0,28.0,109.0,127.0,16.5,6.11111111111,0.0246913580247,5.51851851852,0.444444444444,0.123456790123,0.256565656566,0.220202020202,0.466666666667,0.0565656565657,0.90303030303,0.020202020202,0.0727272727273,0.0040404040404,0.00447427293065,0.2,0.0555555555556,0.0223713646532,0.0805369127517,3.6
39,3033,51,344,29,23,313.0,4.0,19.0,8.0,149.0,20.0,72.0,103.0,14.9565217391,6.74509803922,0.156862745098,6.13725490196,0.372549019608,0.078431372549,0.299418604651,0.209302325581,0.433139534884,0.0581395348837,0.90988372093,0.0116279069767,0.0552325581395,0.0232558139535,0.0255591054313,2.0,0.421052631579,0.0127795527157,0.0607028753994,4.75
40,3035,3,12,16,4,11.0,1.0,0.0,0.0,5.0,2.0,0.0,5.0,3.0,4.0,0.0,3.66666666667,0.0,0.333333333333,0.416666666667,0.0,0.416666666667,0.166666666667,0.916666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0
41,3037,10,20,29,6,20.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,3.33333333333,2.0,0.0,2.0,0.0,0.0,0.4,0.4,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3040,1,5,1,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3041,3,6,16,3,6.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.166666666667,0.666666666667,0.166666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3042,8,23,26,7,23.0,0.0,0.0,0.0,15.0,4.0,0.0,4.0,3.28571428571,2.875,0.0,2.875,0.0,0.0,0.173913043478,0.0,0.652173913043,0.173913043478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3043,3,6,8,4,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.5,2.0,0.666666666667,1.33333333333,0.0,0.0,0.666666666667,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0,0.333333333333,0.5,-999.0,-999.0,0.0,0.0,0.0
46,3046,502,3028,30,30,2808.0,44.0,113.0,63.0,1240.0,444.0,741.0,603.0,100.933333333,6.03187250996,0.125498007968,5.59362549801,0.225099601594,0.0876494023904,0.199141347424,0.244715984148,0.409511228534,0.146631439894,0.927344782034,0.0145310435931,0.0373183619551,0.0208058124174,0.0224358974359,1.43181818182,0.557522123894,0.0156695156695,0.0402421652422,2.56818181818
47,3048,1,4,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3049,2,9,24,4,9.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,2.25,4.5,0.0,4.5,0.0,0.0,0.444444444444,0.0,0.222222222222,0.333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,305,7,10,26,7,10.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.42857142857,1.42857142857,0.0,1.42857142857,0.0,0.0,0.0,0.1,0.5,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3050,1,114,28,5,113.0,1.0,0.0,0.0,38.0,57.0,3.0,16.0,22.8,114.0,0.0,113.0,0.0,1.0,0.140350877193,0.0263157894737,0.333333333333,0.5,0.991228070175,0.00877192982456,0.0,0.0,0.0,0.0,0.0,0.00884955752212,0.0,0.0
51,3051,58,271,30,24,244.0,2.0,15.0,10.0,67.0,34.0,75.0,95.0,11.2916666667,4.6724137931,0.172413793103,4.20689655172,0.258620689655,0.0344827586207,0.350553505535,0.276752767528,0.247232472325,0.125461254613,0.90036900369,0.00738007380074,0.0553505535055,0.0369003690037,0.0409836065574,5.0,0.666666666667,0.00819672131148,0.0614754098361,7.5
52,3052,194,1069,30,30,1021.0,24.0,21.0,3.0,439.0,185.0,236.0,209.0,35.6333333333,5.51030927835,0.0154639175258,5.26288659794,0.10824742268,0.123711340206,0.195509822264,0.22076707203,0.410664172123,0.173058933583,0.955098222638,0.022450888681,0.0196445275959,0.00280636108513,0.00293829578844,0.125,0.142857142857,0.0235063663075,0.0205680705191,0.875
53,3054,11,56,30,13,49.0,2.0,2.0,3.0,25.0,5.0,10.0,16.0,4.30769230769,5.09090909091,0.272727272727,4.45454545455,0.181818181818,0.181818181818,0.285714285714,0.178571428571,0.446428571429,0.0892857142857,0.875,0.0357142857143,0.0357142857143,0.0535714285714,0.0612244897959,1.5,1.5,0.0408163265306,0.0408163265306,1.0
54,3055,1,3,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3056,390,2739,30,30,2594.0,51.0,77.0,17.0,1188.0,334.0,640.0,577.0,91.3,7.02307692308,0.0435897435897,6.65128205128,0.197435897436,0.130769230769,0.210660825119,0.233661920409,0.433734939759,0.121942314713,0.947060971157,0.0186199342826,0.0281124497992,0.00620664476086,0.00655358519661,0.333333333333,0.220779220779,0.0196607555898,0.0296838858905,1.50980392157
56,3057,3,13,4,3,12.0,0.0,1.0,0.0,4.0,5.0,4.0,0.0,4.33333333333,4.33333333333,0.0,4.0,0.333333333333,0.0,0.0,0.307692307692,0.307692307692,0.384615384615,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0833333333333,-999.0
57,3058,11,33,24,11,28.0,1.0,3.0,1.0,18.0,2.0,6.0,7.0,3.0,3.0,0.0909090909091,2.54545454545,0.272727272727,0.0909090909091,0.212121212121,0.181818181818,0.545454545455,0.0606060606061,0.848484848485,0.030303030303,0.0909090909091,0.030303030303,0.0357142857143,1.0,0.333333333333,0.0357142857143,0.107142857143,3.0
58,306,3,6,8,3,5.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.66666666667,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.333333333333,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
59,3060,66,255,30,28,233.0,4.0,12.0,6.0,100.0,90.0,30.0,35.0,9.10714285714,3.86363636364,0.0909090909091,3.5303030303,0.181818181818,0.0606060606061,0.137254901961,0.117647058824,0.392156862745,0.352941176471,0.913725490196,0.0156862745098,0.0470588235294,0.0235294117647,0.0257510729614,1.5,0.5,0.0171673819742,0.0515021459227,3.0
60,3061,8,32,25,7,26.0,1.0,4.0,1.0,12.0,2.0,6.0,12.0,4.57142857143,4.0,0.125,3.25,0.5,0.125,0.375,0.1875,0.375,0.0625,0.8125,0.03125,0.125,0.03125,0.0384615384615,1.0,0.25,0.0384615384615,0.153846153846,4.0
61,3062,7,23,24,8,22.0,1.0,0.0,0.0,14.0,2.0,4.0,3.0,2.875,3.28571428571,0.0,3.14285714286,0.0,0.142857142857,0.130434782609,0.173913043478,0.608695652174,0.0869565217391,0.95652173913,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.0
62,3063,89,398,30,28,341.0,8.0,39.0,10.0,171.0,48.0,99.0,80.0,14.2142857143,4.47191011236,0.112359550562,3.83146067416,0.438202247191,0.0898876404494,0.201005025126,0.248743718593,0.429648241206,0.120603015075,0.856783919598,0.0201005025126,0.0979899497487,0.0251256281407,0.0293255131965,1.25,0.25641025641,0.0234604105572,0.114369501466,4.875
63,3064,1954,97579,30,30,91407.0,2116.0,3230.0,826.0,50174.0,9631.0,21123.0,16651.0,3252.63333333,49.9380757421,0.422722620266,46.7794268168,1.65301944729,1.08290685773,0.170641224034,0.216470757028,0.514188503674,0.0986995152646,0.93674868568,0.0216849936974,0.0331013845192,0.00846493610305,0.00903650705088,0.390359168242,0.25572755418,0.0231492117672,0.0353364621965,1.52646502836
64,3065,40,271,30,25,250.0,10.0,8.0,3.0,60.0,32.0,138.0,41.0,10.84,6.775,0.075,6.25,0.2,0.25,0.151291512915,0.509225092251,0.221402214022,0.118081180812,0.922509225092,0.0369003690037,0.029520295203,0.0110701107011,0.012,0.3,0.375,0.04,0.032,0.8
65,3066,5,18,16,5,16.0,0.0,1.0,1.0,1.0,0.0,12.0,5.0,3.6,3.6,0.2,3.2,0.2,0.0,0.277777777778,0.666666666667,0.0555555555556,0.0,0.888888888889,0.0,0.0555555555556,0.0555555555556,0.0625,-999.0,1.0,0.0,0.0625,-999.0
66,3067,277,3291,30,30,3018.0,70.0,149.0,54.0,1318.0,390.0,918.0,665.0,109.7,11.880866426,0.194945848375,10.8953068592,0.537906137184,0.252707581227,0.202066241264,0.278942570647,0.400486174415,0.118505013674,0.917046490428,0.0212701306594,0.0452749924035,0.0164083865087,0.0178926441352,0.771428571429,0.362416107383,0.0231941683234,0.0493704440027,2.12857142857
67,3068,16,47,30,16,46.0,0.0,1.0,0.0,19.0,2.0,18.0,8.0,2.9375,2.9375,0.0,2.875,0.0625,0.0,0.170212765957,0.382978723404,0.404255319149,0.0425531914894,0.978723404255,0.0,0.0212765957447,0.0,0.0,0.0,0.0,0.0,0.0217391304348,-999.0
68,3069,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,3070,95,1400,30,29,1161.0,8.0,163.0,68.0,562.0,84.0,386.0,368.0,48.275862069,14.7368421053,0.715789473684,12.2210526316,1.71578947368,0.0842105263158,0.262857142857,0.275714285714,0.401428571429,0.06,0.829285714286,0.00571428571429,0.116428571429,0.0485714285714,0.0585701981051,8.5,0.41717791411,0.00689061154177,0.140396210164,20.375
70,3071,3,4,5,3,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.33333333333,1.33333333333,0.0,1.33333333333,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,3074,571,4349,30,30,4117.0,106.0,97.0,29.0,1975.0,681.0,858.0,835.0,144.966666667,7.61646234676,0.0507880910683,7.21015761821,0.169877408056,0.185639229422,0.191998160497,0.197286732582,0.454127385606,0.156587721315,0.946654403311,0.0243734191768,0.022303977926,0.00666819958611,0.00704396405149,0.27358490566,0.298969072165,0.0257469030848,0.0235608452757,0.915094339623
72,3075,67,309,30,27,292.0,1.0,10.0,6.0,129.0,29.0,112.0,39.0,11.4444444444,4.61194029851,0.089552238806,4.35820895522,0.149253731343,0.0149253731343,0.126213592233,0.362459546926,0.417475728155,0.0938511326861,0.94498381877,0.00323624595469,0.0323624595469,0.0194174757282,0.0205479452055,6.0,0.6,0.00342465753425,0.0342465753425,10.0
73,3077,2,7,4,2,7.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.428571428571,0.571428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,308,15,40,28,10,37.0,0.0,3.0,0.0,17.0,19.0,4.0,0.0,4.0,2.66666666667,0.0,2.46666666667,0.2,0.0,0.0,0.1,0.425,0.475,0.925,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0810810810811,-999.0
75,3081,259,1867,30,30,1759.0,27.0,55.0,26.0,694.0,143.0,514.0,516.0,62.2333333333,7.20849420849,0.100386100386,6.79150579151,0.212355212355,0.104247104247,0.276379217997,0.275307980718,0.371719335833,0.0765934654526,0.942153186931,0.0144617032673,0.0294590251741,0.0139260846277,0.0147811256396,0.962962962963,0.472727272727,0.0153496304719,0.031267765776,2.03703703704
76,3082,36,286,30,26,280.0,3.0,3.0,0.0,113.0,24.0,94.0,55.0,11.0,7.94444444444,0.0,7.77777777778,0.0833333333333,0.0833333333333,0.192307692308,0.328671328671,0.395104895105,0.0839160839161,0.979020979021,0.0104895104895,0.0104895104895,0.0,0.0,0.0,0.0,0.0107142857143,0.0107142857143,1.0
